Date,Open,High,Low,Last,Vol,Diff,Hash,LS,LS_TH_S,LS_P,LS_MWh_TH,HS,HS_TH_S,HS_P,HS_MWh_TH,UK_EP,US_EP,AUS_EP,RU_EP
2015-01-02,313.82,317.01,311.96,315.42,6440895.954,40640955017,323243.6531,S5,1.155,370,1.836,S4,2,1400,2.52,63.29225,24.96,31.159211,17.5011
2015-01-03,315.42,316.58,280,282,6440895.954,40640955017,323243.6531,S5,1.155,370,1.836,S4,2,1400,2.52,63.29225,21.39688,30.633556,18.5941
2015-01-04,280,289.39,255,264,53104792.25,40640955017,335365.2901,S5,1.155,370,1.836,S4,2,1400,2.52,63.29225,20.16937,27.423017,20.0007
2015-01-05,264.55,280,264.07,276.8,53104792.25,40640955017,335365.2901,S5,1.155,370,1.836,S4,2,1400,2.52,63.675648,37.72688,27.608112,16.9021
2015-01-09,272.45,305,272.45,293.97,16411870.65,40640955017,335365.2901,S5,1.155,370,1.836,S4,2,1400,2.52,57.206292,38.62125,32.718,14.0555
2015-01-10,293.89,295,271.03,275.59,16411870.65,40640955017,284858.4693,S5,1.155,370,1.836,S4,2,1400,2.52,57.206292,36.85,23.2142,14.0253
2015-01-11,275.6,280.94,262.08,266.39,12162899.07,40640955017,284858.4693,S5,1.155,370,1.836,S4,2,1400,2.52,57.206292,28.39938,29.9464,13.9124
2015-01-12,266.34,272.43,263.54,267.42,12162899.07,43971662056,358478.281,S5,1.155,370,1.836,S4,2,1400,2.52,58.78375,33.09312,27.56728,15.8905
2015-01-13,267.1,268.15,216,227,55435210.39,43971662056,358478.281,S5,1.155,370,1.836,S4,2,1400,2.52,60.02568,66.11375,27.07514,15.4528
2015-01-14,227.01,230.89,152.4,171.41,55435210.39,43971662056,330062.3197,S5,1.155,370,1.836,S4,2,1400,2.52,60.09024,56.71938,26.531522,17.1352
2015-01-15,172,233.9,168.5,210.98,58159451.67,43971662056,330062.3197,S5,1.155,370,1.836,S4,2,1400,2.52,61.48305,40.23812,26.298026,17.0611
2015-01-16,210.69,223.15,198.04,208.03,58159451.67,43971662056,325690.6334,S5,1.155,370,1.836,S4,2,1400,2.52,61.3494,39.465,23.676896,15.9432
2015-01-17,208.02,212.84,192.17,199.69,17720961.7,43971662056,325690.6334,S5,1.155,370,1.836,S4,2,1400,2.52,61.3494,37.09625,22.303488,15.6450
2015-01-18,199.69,222,195.02,211.85,17720961.7,43971662056,325690.6334,S5,1.155,370,1.836,S4,2,1400,2.52,61.3494,28.26,23.742688,14.3730
2015-01-19,211.8,220.94,207.7,216.34,14708752.39,43971662056,325690.6334,S5,1.155,370,1.836,S4,2,1400,2.52,62.5554,29.92125,24.419514,15.9465
2015-01-20,216.01,216.81,201.98,210.65,14708752.39,43971662056,262301.1812,S5,1.155,370,1.836,S4,2,1400,2.52,63.222025,35.1825,21.122448,15.4502
2015-01-21,211.94,228.9,205,227.16,24048570.79,43971662056,262301.1812,S5,1.155,370,1.836,S4,2,1400,2.52,65.1106,34.63688,25.440348,13.1753
2015-01-22,227.75,239,226.01,234.08,24048570.79,43971662056,327876.4765,S5,1.155,370,1.836,S4,2,1400,2.52,58.5312,33.09187,27.879925,15.7026
2015-01-23,234.08,240,225.55,233.64,20711796.59,43971662056,327876.4765,S5,1.155,370,1.836,S4,2,1400,2.52,57.819846,28.52125,35.939488,15.2273
2015-01-24,233.42,249.99,230.03,249.19,20711796.59,43971662056,264487.0244,S5,1.155,370,1.836,S4,2,1400,2.52,57.819846,28.64875,26.589056,15.4830
2015-01-25,249.33,257,241.33,255.31,27596035.96,43971662056,264487.0244,S5,1.155,370,1.836,S4,2,1400,2.52,57.819846,31.1475,23.466976,15.1222
2015-01-26,254.67,309.9,254.67,274.8,27596035.96,43971662056,277602.0835,S5,1.155,370,1.836,S4,2,1400,2.52,59.93505,53.75375,21.347256,15.0032
2015-01-27,274.76,278.51,243.1,263.98,39431712.19,43971662056,277602.0835,S5,1.155,370,1.836,S4,2,1400,2.52,55.38942,52.76313,22.4079,16.2858
2015-01-28,263.97,266.45,225.91,236.07,39431712.19,41272873895,324166.339,S5,1.155,370,1.836,S4,2,1400,2.52,59.0187,44.58937,20.677092,15.8854
2015-01-29,236.07,242.18,220,235.79,28900320.07,41272873895,324166.339,S5,1.155,370,1.836,S4,2,1400,2.52,60.034025,33.76937,20.031156,16.6060
2015-01-30,235.12,244.98,225.52,228.98,28900320.07,41272873895,285184.3109,S5,1.155,370,1.836,S4,2,1400,2.52,63.819576,30.50375,19.694576,16.3729
2015-01-31,228.06,234.8,215.75,216.9,18587806.79,41272873895,285184.3109,S5,1.155,370,1.836,S4,2,1400,2.52,63.819576,35.96188,18.584038,15.5174
2015-02-01,218.04,233,208.48,226.93,18587806.79,41272873895,348786.5672,S5,1.155,370,1.836,S4,2,1400,2.52,63.819576,40.89063,17.139562,16.8879
2015-02-02,226.93,241.98,221.79,238.47,20208902.14,41272873895,348786.5672,S5,1.155,370,1.836,S4,2,1400,2.52,67.44543,88.1875,20.110978,16.2144
2015-02-03,238.38,244.39,223.79,227.99,20208902.14,41272873895,276977.5681,S5,1.155,370,1.836,S4,2,1400,2.52,65.59295,64.13687,23.287299,17.1099
2015-02-04,227.94,231,220.02,227,20208902.14,41272873895,276977.5681,S5,1.155,370,1.836,S4,2,1400,2.52,65.88554,39.54625,24.014151,17.7030
2015-02-05,226.93,229,210.43,216.81,18353317.04,41272873895,301597.7964,S5,1.155,370,1.836,S4,2,1400,2.52,66.6594,42.69,26.585334,18.0506
2015-02-06,216.46,225.86,210.59,223.37,18353317.04,41272873895,301597.7964,S5,1.155,370,1.836,S4,2,1400,2.52,65.773545,39.75875,27.747312,16.2344
2015-02-07,223.44,231.14,221.77,228.3,19150007.34,41272873895,352889.9386,S5,1.155,370,1.836,S4,2,1400,2.52,65.773545,29.99438,22.511088,17.1922
2015-02-08,228.78,232.89,217.28,223.88,19150007.34,41272873895,352889.9386,S5,1.155,370,1.836,S4,2,1400,2.52,65.773545,31.215,25.612304,15.3226
2015-02-09,223.92,225.99,215,220.9,23588351.12,44455415962,342533.0607,S5,1.155,370,1.836,S4,2,1400,2.52,70.7265,35.67437,23.819835,17.1335
2015-02-10,220.91,222,215,220.42,23588351.12,44455415962,342533.0607,S5,1.155,370,1.836,S4,2,1400,2.52,71.22684,36.36875,28.084935,16.1616
2015-02-11,220.42,223.43,217.99,219.55,13688603.91,44455415962,331483.6071,S5,1.155,370,1.836,S4,2,1400,2.52,68.25728,44.43125,39.495606,15.8794
2015-02-12,219.57,223.09,218.01,223,13688603.91,44455415962,331483.6071,S5,1.155,370,1.836,S4,2,1400,2.52,65.60423,38.87875,25.650361,16.4069
2015-02-13,223.02,242.35,221.37,237,36397741.13,44455415962,309384.7,S5,1.155,370,1.836,S4,2,1400,2.52,66.345673,69.97188,24.943048,17.1074
2015-02-14,237,259.31,236.9,256.99,36397741.13,44455415962,309384.7,S5,1.155,370,1.836,S4,2,1400,2.52,66.345673,55.81562,20.89592,17.1888
2015-02-15,256.81,267.92,227.75,235.63,55456609.82,44455415962,296125.3557,S5,1.155,370,1.836,S4,2,1400,2.52,66.345673,69.85125,28.337664,15.0723
2015-02-16,235.61,241.23,229.2,234.7,55456609.82,44455415962,296125.3557,S5,1.155,370,1.836,S4,2,1400,2.52,64.883325,77.52187,29.394112,17.3640
2015-02-17,234.69,248.78,232.01,244.7,23497611.52,44455415962,342533.0607,S5,1.155,370,1.836,S4,2,1400,2.52,63.327,66.39313,29.126142,16.0427
2015-02-18,244.6,247,232.01,237.37,23497611.52,44455415962,342533.0607,S5,1.155,370,1.836,S4,2,1400,2.52,63.1087,87.42563,27.42091,16.3226
2015-02-19,237.37,245.01,235.59,240.59,14398443.46,44455415962,362422.0771,S5,1.155,370,1.836,S4,2,1400,2.52,65.57806,166.54312,28.842282,19.2412
2015-02-20,240.61,249.32,239.41,245.48,14398443.46,44455415962,362422.0771,S5,1.155,370,1.836,S4,2,1400,2.52,63.9017,191.63126,28.251123,19.0495
2015-02-21,245,247.8,244,245.41,10804116.03,44455415962,304964.9185,S5,1.155,370,1.836,S4,2,1400,2.52,63.9017,84.89625,24.612899,18.4513
2015-02-22,245.84,247.42,232.48,236.5,10804116.03,44455415962,304964.9185,S5,1.155,370,1.836,S4,2,1400,2.52,63.9017,70.1725,25.56166,17.1978
2015-02-23,236.46,241,232.05,239.65,13288774.02,46684376317,317934.932,S5,1.155,370,1.836,S4,2,1400,2.52,63.89402,148.13063,25.691115,17.1978
2015-02-24,239.63,240.97,236.07,239.55,13288774.02,46684376317,317934.932,S5,1.155,370,1.836,S4,2,1400,2.52,65.443455,163.25688,24.013236,19.0506
2015-02-25,239.53,240.98,236,237.97,9309414.278,46684376317,362028.0977,S5,1.155,370,1.836,S4,2,1400,2.52,62.26327,69.46625,26.44411,18.9398
2015-02-26,237.99,238.55,234.01,236.84,9309414.278,46684376317,362028.0977,S5,1.155,370,1.836,S4,2,1400,2.52,67.62795,92.08688,31.219397,19.6836
2015-02-27,236.83,256.15,236.16,252.78,37037780.15,46684376317,366669.4836,S5,1.155,370,1.836,S4,2,1400,2.52,65.2002,81.20062,28.940154,17.8259
2015-02-28,252.29,254.56,245.2,253.47,37037780.15,46684376317,366669.4836,S5,1.155,370,1.836,S4,2,1400,2.52,65.2002,61.51,23.106831,18.5667
2015-03-01,253.45,260.25,245,258.34,19892476.44,46684376317,348103.9401,S5,1.155,370,1.836,S4,2,1400,2.52,65.2002,38.16875,21.662166,17.0242
2015-03-02,257.95,277,255.61,274.93,19892476.44,46684376317,348103.9401,S5,1.155,370,1.836,S4,2,1400,2.52,63.82911,38.86375,25.632265,17.6633
2015-03-03,275.95,284.95,265.89,281,42763249.62,46684376317,357386.7119,S5,1.155,370,1.836,S4,2,1400,2.52,62.20395,35.86875,33.47442,17.6472
2015-03-04,281.03,283.88,264.94,270.78,42763249.62,46684376317,357386.7119,S5,1.155,370,1.836,S4,2,1400,2.52,62.42567,33.3225,30.912084,17.0386
2015-03-05,270.72,280.5,262.2,273.09,34527850.68,46684376317,264558.9945,S5,1.155,370,1.836,S4,2,1400,2.52,59.8932,40.54438,23.687055,18.0109
2015-03-06,273.46,276.46,269,272.68,34527850.68,46684376317,264558.9945,S5,1.155,370,1.836,S4,2,1400,2.52,51.87075,57.075,24.173985,18.4456
2015-03-07,272.61,279.48,270,276.71,14422135.79,46684376317,327217.7037,S5,1.155,370,1.836,S4,2,1400,2.52,51.87075,36.35062,23.834701,19.4563
2015-03-08,276.71,277.57,271.12,275,14422135.79,46684376317,327217.7037,S5,1.155,370,1.836,S4,2,1400,2.52,51.87075,31.43625,24.513269,20.5066
2015-03-09,275,289,274.17,287.12,39386293.78,47427554951,311208.0239,S5,1.155,370,1.836,S4,2,1400,2.52,61.11712,34.11625,25.859958,20.5066
2015-03-10,287.12,296.8,283.96,290,39386293.78,47427554951,311208.0239,S5,1.155,370,1.836,S4,2,1400,2.52,59.05872,32.89188,27.039831,17.6295
2015-03-11,290,296.79,285.83,296.54,20776296.84,47427554951,391367.6664,S5,1.155,370,1.836,S4,2,1400,2.52,58.729875,27.54375,28.291518,17.0807
2015-03-12,296.29,297.95,289,295.31,20776296.84,47427554951,391367.6664,S5,1.155,370,1.836,S4,2,1400,2.52,61.75615,27.77563,23.151828,19.3632
2015-03-13,295.66,295.66,282.99,283.25,25887106.38,47427554951,327711.4797,S5,1.155,370,1.836,S4,2,1400,2.52,62.156488,28.685,21.656778,18.5973
2015-03-14,283.25,287.69,280.46,282.01,25887106.38,47427554951,327711.4797,S5,1.155,370,1.836,S4,2,1400,2.52,62.156488,22.98688,16.902665,17.1837
2015-03-15,282.36,287.75,281.42,286.75,10021349.56,47427554951,346572.572,S5,1.155,370,1.836,S4,2,1400,2.52,62.156488,24.43813,14.697306,17.1761
2015-03-16,286.79,294.26,285.78,289.27,10021349.56,47427554951,346572.572,S5,1.155,370,1.836,S4,2,1400,2.52,62.2692,30.68063,19.316502,17.7072
2015-03-17,289.27,292.99,281.9,282.8,17346142.96,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,60.819,32.51125,18.806373,17.3267
2015-03-18,282.8,284,249.02,256.45,17346142.96,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,61.4016,37.14938,19.974099,18.3931
2015-03-19,256.59,265.95,249,261.81,45519026.78,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,58.766795,38.4725,20.995321,18.5301
2015-03-20,261.97,265.27,257,261.96,45519026.78,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,59.796,36.73687,21.372032,19.5810
2015-03-21,261.92,262.49,256.25,260,12061583.18,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,59.796,27.1525,19.53149,21.1673
2015-03-22,260,272,259.24,267.74,12061583.18,47427554951,337142.0259,S5,1.155,370,1.836,S4,2,1400,2.52,59.796,34.21812,20.300324,18.7177
2015-03-23,268.28,270.07,259.5,265.94,18292679.25,47427554951,358360.7548,S5,1.155,370,1.836,S4,2,1400,2.52,61.4445,49.0375,28.565,17.9649
2015-03-24,265.98,266.52,241.84,245,18292679.25,47427554951,358360.7548,S5,1.155,370,1.836,S4,2,1400,2.52,63.182495,47.23938,29.858208,19.0407
2015-03-25,245.29,250,236.4,246.94,29366377.84,46717549645,385508.7702,S5,1.155,370,1.836,S4,2,1400,2.52,60.18151,36.21375,25.110084,17.9306
2015-03-26,246.99,253.75,244.91,249.23,29366377.84,46717549645,385508.7702,S5,1.155,370,1.836,S4,2,1400,2.52,63.104,40.36187,21.818888,18.3889
2015-03-27,249.23,250.52,245.12,247.94,13250514.05,46717549645,399442.8222,S5,1.155,370,1.836,S4,2,1400,2.52,60.526375,32.6,21.923264,18.6350
2015-03-28,247.93,253.83,247.25,252.87,13250514.05,46717549645,399442.8222,S5,1.155,370,1.836,S4,2,1400,2.52,60.526375,33.92437,23.905728,17.6929
2015-03-29,252.91,252.96,239.96,242,16844245.76,46717549645,350673.6404,S5,1.155,370,1.836,S4,2,1400,2.52,60.526375,31.93,22.953216,16.7792
2015-03-30,242.41,248.86,236.52,247.95,16844245.76,46717549645,350673.6404,S5,1.155,370,1.836,S4,2,1400,2.52,58.93584,35.6325,28.194489,18.2260
2015-03-31,247.95,248.59,238.55,244.24,15840546.58,46717549645,346028.9564,S5,1.155,370,1.836,S4,2,1400,2.52,65.04224,34.56375,27.45405,17.9655
2015-04-01,243.93,246.83,239.32,246.69,15840546.58,46717549645,346028.9564,S5,1.155,370,1.836,S4,2,1400,2.52,69.06586,35.54187,33.776262,17.8249
2015-04-02,246.68,256.96,244.52,253.28,21296212.08,46717549645,341384.2724,S5,1.155,370,1.836,S4,2,1400,2.52,67.74568,31.21313,23.973651,18.8352
2015-04-03,253.22,256.67,251.23,254.19,21296212.08,46717549645,341384.2724,S5,1.155,370,1.836,S4,2,1400,2.52,70.402761,26.56562,23.176902,19.3243
2015-04-04,254.19,255.85,250.76,253.7,9020735.923,46717549645,357640.6663,S5,1.155,370,1.836,S4,2,1400,2.52,70.402761,24.44312,23.749077,20.1201
2015-04-05,253.6,261,251.65,260.54,9020735.923,46717549645,357640.6663,S5,1.155,370,1.836,S4,2,1400,2.52,70.402761,22.09312,20.552526,16.8435
2015-04-06,260.57,262.98,254,255.58,17917019.44,49446390688,317081.1503,S5,1.155,370,1.836,S4,2,1400,2.52,70.209282,27.40688,18.297079,19.2600
2015-04-07,255.54,256.62,251.5,253.72,17917019.44,49446390688,317081.1503,S5,1.155,370,1.836,S4,2,1400,2.52,66.6225,27.93188,20.359508,20.0720
2015-04-08,253.71,254.96,243.06,244.84,24571057.25,49446390688,292501.2162,S5,1.155,370,1.836,S4,2,1400,2.52,65.84752,45.56313,24.671372,19.8013
2015-04-09,244.58,246.3,238.47,243.43,24571057.25,49446390688,292501.2162,S5,1.155,370,1.836,S4,2,1400,2.52,64.58568,43.38688,25.22976,21.7733
2015-04-10,243.75,243.94,231,235.99,23143726.64,49446390688,349035.0647,S5,1.155,370,1.836,S4,2,1400,2.52,63.270425,27.535,25.937204,21.9369
2015-04-11,235.99,239.42,233,236.15,23143726.64,49446390688,349035.0647,S5,1.155,370,1.836,S4,2,1400,2.52,63.270425,20.02,22.928212,20.6993
2015-04-12,236.09,237.5,233.42,236.5,8924492.375,49446390688,334287.1042,S5,1.155,370,1.836,S4,2,1400,2.52,63.270425,17.86563,22.076176,20.8616
2015-04-13,236.42,236.9,219.64,223.15,8924492.375,49446390688,334287.1042,S5,1.155,370,1.836,S4,2,1400,2.52,61.98075,25.09937,25.210658,21.6091
2015-04-14,222.97,224.79,210,215.8,29001276.61,49446390688,388362.9593,S5,1.155,370,1.836,S4,2,1400,2.52,64.71888,28.39688,27.987704,19.4956
2015-04-15,215.78,222.88,214.05,222.88,29001276.61,49446390688,388362.9593,S5,1.155,370,1.836,S4,2,1400,2.52,66.02465,25.77188,27.49082,20.7650
2015-04-16,222.83,229.67,222.44,227.5,20046415.74,49446390688,339203.091,S5,1.155,370,1.836,S4,2,1400,2.52,67.04917,29.915,57.7668,20.6355
2015-04-17,227.36,228.29,220,222.6,20046415.74,49446390688,339203.091,S5,1.155,370,1.836,S4,2,1400,2.52,66.432919,24.70625,38.60136,19.5493
2015-04-18,222.6,224.72,220.32,223.4,9786033.958,49446390688,326913.124,S5,1.155,370,1.836,S4,2,1400,2.52,66.432919,22.29688,24.98055,20.7631
2015-04-19,223.35,227.35,221.91,222.54,9786033.958,49446390688,326913.124,S5,1.155,370,1.836,S4,2,1400,2.52,66.432919,19.8525,23.31777,18.8045
2015-04-20,222.54,226.51,221.43,224.3,13291796.39,49446390688,408026.9066,S5,1.155,370,1.836,S4,2,1400,2.52,64.753535,28.465,26.213724,20.5177
2015-04-21,224.3,236,223.91,235.74,13291796.39,49446390688,408026.9066,S5,1.155,370,1.836,S4,2,1400,2.52,64.60793,25.70625,24.708642,18.6606
2015-04-22,235.71,238.64,229.1,233.45,18434088.31,47610564513,338442.9619,S5,1.155,370,1.836,S4,2,1400,2.52,64.93824,23.70313,28.539182,18.3791
2015-04-23,233.25,236.22,232.01,235.98,18434088.31,47610564513,338442.9619,S5,1.155,370,1.836,S4,2,1400,2.52,64.06328,26.78812,27.794998,21.3817
2015-04-24,235.61,236,228,230.24,16246989.81,47610564513,284008.0799,S5,1.155,370,1.836,S4,2,1400,2.52,62.64225,27.43125,28.607544,20.9462
2015-04-25,231.04,232.29,225.7,226.12,16246989.81,47610564513,284008.0799,S5,1.155,370,1.836,S4,2,1400,2.52,62.64225,22.98063,#N/A,20.7726
2015-04-26,226.12,227.26,214.98,219.52,22650709.65,47610564513,352643.3659,S5,1.155,370,1.836,S4,2,1400,2.52,62.64225,19.28,23.459436,21.1081
2015-04-27,219.52,229.93,217.52,227.23,22650709.65,47610564513,352643.3659,S5,1.155,370,1.836,S4,2,1400,2.52,64.89684,26.23313,38.266576,19.0903
2015-04-28,227.17,227.56,221.45,225.16,18261361.02,47610564513,371577.2379,S5,1.155,370,1.836,S4,2,1400,2.52,65.25468,26.45062,36.331638,18.8721
2015-04-29,225.18,226.99,221.81,225.48,18261361.02,47610564513,371577.2379,S5,1.155,370,1.836,S4,2,1400,2.52,65.9889,26.11312,32.780658,20.1164
2015-04-30,225.5,240,224.6,236.2,26557928.65,47610564513,314775.6219,S5,1.155,370,1.836,S4,2,1400,2.52,65.38674,25.27188,31.66697,23.1430
2015-05-01,236.47,239.23,230.51,231,26557928.65,47610564513,314775.6219,S5,1.155,370,1.836,S4,2,1400,2.52,61.691425,25.80187,58.278825,21.8800
2015-05-02,231.05,234.9,229.87,233.83,9974295.652,47610564513,347909.8979,S5,1.155,370,1.836,S4,2,1400,2.52,61.691425,17.81625,25.124649,20.9047
2015-05-03,233.83,242.25,232.31,239,9974295.652,47610564513,347909.8979,S5,1.155,370,1.836,S4,2,1400,2.52,61.691425,17.65375,25.595589,19.5359
2015-05-04,239.73,242.2,236.07,238.34,16331946.57,47643398018,312624.3333,S5,1.155,370,1.836,S4,2,1400,2.52,63.178122,41.02937,23.747885,19.2077
2015-05-05,238.22,238.78,229.66,235.12,16331946.57,47643398018,312624.3333,S5,1.155,370,1.836,S4,2,1400,2.52,59.8092,40.25563,22.93072,20.0743
2015-05-06,235.18,235.94,227.01,228.49,16717868.31,47643398018,338676.3611,S5,1.155,370,1.836,S4,2,1400,2.52,63.41088,28.755,23.096333,19.6109
2015-05-07,228.34,240,227.35,236.87,16717868.31,47643398018,338676.3611,S5,1.155,370,1.836,S4,2,1400,2.52,66.15462,34.76688,25.680096,19.9654
2015-05-08,236.92,246.57,235.29,243.2,21751507.92,47643398018,350518.1919,S5,1.155,370,1.836,S4,2,1400,2.52,63.871382,45.82438,25.429816,21.2981
2015-05-09,243.22,247.01,238.62,241.96,21751507.92,47643398018,350518.1919,S5,1.155,370,1.836,S4,2,1400,2.52,63.871382,34.52562,24.209058,20.8995
2015-05-10,241.83,244.99,238.02,239.13,11133114.74,47643398018,305519.2348,S5,1.155,370,1.836,S4,2,1400,2.52,63.871382,37.95313,23.749292,19.0254
2015-05-11,239.13,244.51,237.99,241.3,11133114.74,47643398018,305519.2348,S5,1.155,370,1.836,S4,2,1400,2.52,59.68672,54.9575,25.482897,17.0603
2015-05-12,241.3,242,237.54,241.03,13908956.23,47643398018,374201.8535,S5,1.155,370,1.836,S4,2,1400,2.52,67.90344,49.80188,25.387635,18.6721
2015-05-13,241.03,244.14,235.06,235.97,13908956.23,47643398018,374201.8535,S5,1.155,370,1.836,S4,2,1400,2.52,68.00976,35.66687,28.4661,18.4239
2015-05-14,235.97,239.7,232.22,237.13,20818947.63,47643398018,331571.2626,S5,1.155,370,1.836,S4,2,1400,2.52,65.77758,27.68,34.87968,18.3603
2015-05-15,237.12,239.28,235.12,237.37,20818947.63,47643398018,331571.2626,S5,1.155,370,1.836,S4,2,1400,2.52,65.933874,39.00938,29.643068,19.9686
2015-05-16,237.39,237.4,234,235.66,8139343.907,47643398018,303150.8687,S5,1.155,370,1.836,S4,2,1400,2.52,65.933874,26.76625,29.755474,20.6467
2015-05-17,235.43,237,234.15,235.97,8139343.907,47643398018,303150.8687,S5,1.155,370,1.836,S4,2,1400,2.52,65.933874,30.44563,29.835764,20.0583
2015-05-18,235.69,236.94,231.44,232.87,12038644.86,48807487245,332393.9691,S5,1.155,370,1.836,S4,2,1400,2.52,64.387405,58.04438,31.488896,21.3367
2015-05-19,233.03,234.24,230.86,231.4,12038644.86,48807487245,332393.9691,S5,1.155,370,1.836,S4,2,1400,2.52,63.35018,33.755,27.094112,19.7417
2015-05-20,231.4,234.86,231,234.43,11455800.48,48807487245,344525.1358,S5,1.155,370,1.836,S4,2,1400,2.52,64.547925,35.795,25.89559,19.4509
2015-05-21,234.4,236.52,233.75,235,11455800.48,48807487245,344525.1358,S5,1.155,370,1.836,S4,2,1400,2.52,63.423,42.7725,26.99064,18.6649
2015-05-22,235,240.9,232.92,238.99,18975695.69,48807487245,344525.1358,S5,1.155,370,1.836,S4,2,1400,2.52,63.980928,45.61813,27.62931,20.8036
2015-05-23,238.8,240.67,237.4,237.76,18975695.69,48807487245,344525.1358,S5,1.155,370,1.836,S4,2,1400,2.52,63.980928,14.5825,27.104901,19.9259
2015-05-24,237.87,241.64,237.66,239.22,7938776.912,48807487245,342098.9025,S5,1.155,370,1.836,S4,2,1400,2.52,63.980928,18.63938,26.979669,17.9007
2015-05-25,239.69,240.1,233.1,235.59,7938776.912,48807487245,342098.9025,S5,1.155,370,1.836,S4,2,1400,2.52,64.08696,36.87125,39.203864,19.9044
2015-05-26,235.72,237.96,234,235.71,10633177.15,48807487245,327541.5024,S5,1.155,370,1.836,S4,2,1400,2.52,63.5194,61.82938,33.60423,17.8937
2015-05-27,235.71,237.35,234,235.17,10633177.15,48807487245,327541.5024,S5,1.155,370,1.836,S4,2,1400,2.52,61.412,54.30563,26.683776,16.2733
2015-05-28,235.32,236.8,234.87,236.46,8918667.436,48807487245,320262.8023,S5,1.155,370,1.836,S4,2,1400,2.52,64.3188,39.4775,26.070273,17.4673
2015-05-29,236.46,236.52,234,236.03,8918667.436,48807487245,320262.8023,S5,1.155,370,1.836,S4,2,1400,2.52,63.766248,33.15062,26.30602,16.3900
2015-05-30,236.03,236.03,231,232.11,10592100.46,48807487245,300852.9355,S5,1.155,370,1.836,S4,2,1400,2.52,63.766248,22.61563,24.442836,17.7725
2015-05-31,232.11,232.51,228,228.91,10592100.46,48807487245,300852.9355,S5,1.155,370,1.836,S4,2,1400,2.52,63.766248,17.94125,24.290116,16.1730
2015-06-01,228.91,231.2,220.65,223.51,21727639.78,48807487245,332393.9691,S5,1.155,370,1.836,S4,2,1400,2.52,58.672,33.32625,29.792472,19.8908
2015-06-02,223.5,226.38,221.34,225.18,21727639.78,48807487245,332393.9691,S5,1.155,370,1.836,S4,2,1400,2.52,62.28852,22.66312,45.691376,20.1733
2015-06-03,225.17,226.99,222.57,224.27,12997730.11,47589591154,335928.1799,S5,1.155,370,1.836,S4,2,1400,2.52,66.3282,18.53938,40.78816,19.8586
2015-06-04,224.8,225.98,222,222.99,12997730.11,47589591154,335928.1799,S5,1.155,370,1.836,S4,2,1400,2.52,64.9129,35.93312,27.096675,19.2410
2015-06-05,222.99,225.9,219.03,224.4,13798456.3,47589591154,335928.1799,S5,1.155,370,1.836,S4,2,1400,2.52,66.13437,34.78688,29.051243,19.6341
2015-06-06,224.4,225.26,223.07,224.99,13798456.3,47589591154,335928.1799,S5,1.155,370,1.836,S4,2,1400,2.52,66.13437,13.8825,25.687736,19.5788
2015-06-07,224.95,225.48,221.86,222.7,9622738.238,47589591154,395070.4651,S5,1.155,370,1.836,S4,2,1400,2.52,66.13437,17.9125,22.865746,18.3312
2015-06-08,222.65,229.4,222.31,228.17,9622738.238,47589591154,395070.4651,S5,1.155,370,1.836,S4,2,1400,2.52,66.61032,35.45438,22.688953,18.7295
2015-06-09,228.05,230.79,226.67,228.7,13936685.85,47589591154,383242.0081,S5,1.155,370,1.836,S4,2,1400,2.52,65.61276,35.72562,28.933868,18.0824
2015-06-10,228.7,229.75,226.83,227.88,13936685.85,47589591154,383242.0081,S5,1.155,370,1.836,S4,2,1400,2.52,64.91122,38.77562,32.172426,19.2374
2015-06-11,227.8,229.57,227.25,229.03,9990294.558,47589591154,366682.1682,S5,1.155,370,1.836,S4,2,1400,2.52,64.22382,41.98063,28.515534,20.0224
2015-06-12,229.14,230.7,228.29,229.4,9990294.558,47589591154,366682.1682,S5,1.155,370,1.836,S4,2,1400,2.52,65.94896,47.90437,27.949537,22.2164
2015-06-13,229.3,232.04,228.06,231.64,9232743.419,47589591154,373779.2424,S5,1.155,370,1.836,S4,2,1400,2.52,65.94896,20.41438,24.32745,20.2576
2015-06-14,231.64,234,230.94,232.09,9232743.419,47589591154,373779.2424,S5,1.155,370,1.836,S4,2,1400,2.52,65.94896,20.18188,24.821722,20.8904
2015-06-15,232.08,237.09,231.55,235.92,14727511.21,49692386355,370533.2886,S5,1.155,370,1.836,S4,2,1400,2.52,65.82778,33.37062,25.99935,20.6294
2015-06-16,236,252.05,234.35,250.09,14727511.21,49692386355,370533.2886,S5,1.155,370,1.836,S4,2,1400,2.52,63.27998,28.31875,27.354657,19.5414
2015-06-17,250.02,257.39,243.2,247.76,31886986.72,49692386355,350771.5132,S5,1.155,370,1.836,S4,2,1400,2.52,64.82385,28.26188,27.8784,19.3705
2015-06-18,247.76,251.58,240,248.4,31886986.72,49692386355,350771.5132,S5,1.155,370,1.836,S4,2,1400,2.52,64.706925,26.1475,26.490808,17.2149
